name,type,RA,Dec,Extension,Flux_Density,l,b,x,y
FL8Y J0554.1-0839,PointSource,88.5281,-8.6661,,2.4681E-14,,,,
FL8Y J0557.6-0721,PointSource,89.4127,-7.3502,,3.94326E-15,,,,
FL8Y J0608.0-0834,PointSource,92.0073,-8.5778,,2.68804E-12,,,,
FL8Y J1840.9+6114,PointSource,280.2471,61.2492,,2.38944E-13,,,,
FL8Y J1836.2+5925,PointSource,279.0627,59.4277,,1.26755E-10,,,,
FL8Y J0231.1-4747,PointSource,37.7976,-47.7887,,2.47791E-12,,,,
FL8Y J0246.0-4650,PointSource,41.5019,-46.8488,,3.05542E-11,,,,
FL8Y J0246.1-4838,PointSource,41.5309,-48.6443,,1.00858E-13,,,,
FL8Y J1315.1-5334,PointSource,198.7893,-53.5694,,3.6172E-12,,,,
FL8Y J1325.3-5413,PointSource,201.3485,-54.2274,,1.17809E-12,,,,
FL8Y J1326.9-5256,PointSource,201.7309,-52.9397,,4.45022E-12,,,,
FL8Y J1329.0-5607,PointSource,202.2718,-56.1182,,1.37237E-11,,,,
FL8Y J1335.0-5656,PointSource,203.7686,-56.9351,,5.96102E-13,,,,
FL8Y J2115.9-0113,PointSource,318.9959,-1.2325,,7.53353E-14,,,,
FL8Y J2134.2-0154,PointSource,323.5682,-1.9039,,1.20813E-12,,,,
FL8Y J2129.8-0428,PointSource,322.4668,-4.4818,,1.57829E-12,,,,
FL8Y J1942.9-3508,PointSource,295.7408,-35.1492,,5.21035E-13,,,,
FL8Y J1946.0-3112,PointSource,296.5077,-31.2102,,6.76734E-13,,,,
FL8Y J1951.2-3227,PointSource,297.8159,-32.4531,,6.26869E-13,,,,
FL8Y J1957.1-3231,PointSource,299.2864,-32.5173,,1.89137E-12,,,,
FL8Y J1528.2-2904,PointSource,232.0708,-29.0783,,1.17685E-14,,,,
FL8Y J1530.4-3027,PointSource,232.625,-30.466,,7.20603E-15,,,,
FL8Y J1534.3-3312,PointSource,233.5922,-33.2158,,2.98322E-14,,,,
FL8Y J1536.8-3154,PointSource,234.201,-31.9166,,8.18567E-15,,,,
FL8Y J1539.3-3324,PointSource,234.8419,-33.4113,,7.78969E-13,,,,
FL8Y J1824.5-3236,PointSource,276.1328,-32.6082,,6.46984E-14,,,,
FL8Y J1825.7-3154,PointSource,276.4331,-31.9069,,1.78704E-13,,,,
FL8Y J1828.2-3251,PointSource,277.0598,-32.8542,,2.42913E-14,,,,
FL8Y J1830.7-3217,PointSource,277.6943,-32.2968,,6.21523E-14,,,,
FL8Y J1830.8-3131,PointSource,277.7051,-31.5214,,2.01087E-13,,,,
FL8Y J2030.9+4415,PointSource,307.7307,44.2665,,6.47212E-12,,,,
FL8Y J0914.8+5846,PointSource,138.7011,58.7734,,1.55774E-14,,,,
FL8Y J0921.6+6216,PointSource,140.4088,62.2735,,1.15863E-11,,,,
FL8Y J0925.7+5959,PointSource,141.4348,59.9879,,8.20165E-15,,,,
FL8Y J0940.5+6148,PointSource,145.1298,61.8152,,1.8299E-14,,,,
FL8Y J0943.4+6135,PointSource,145.8647,61.5907,,1.8772E-12,,,,
FL8Y J0038.1+0012,PointSource,9.5388,0.213,,9.62528E-14,,,,
FL8Y J0049.7+0237,PointSource,12.4338,2.6305,,1.42921E-12,,,,
FL8Y J1537.9-4640,PointSource,234.4998,-46.6819,,2.29173E-12,,,,
FL8Y J2014.3-0047,PointSource,303.5992,-0.7927,,2.26581E-14,,,,
FL8Y J2015.2-0137,PointSource,303.8051,-1.6274,,8.15831E-13,,,,
FL8Y J1415.4-0955,PointSource,213.8604,-9.931,,9.08667E-13,,,,
FL8Y J1419.4-0838,PointSource,214.8567,-8.6433,,5.43499E-12,,,,
FL8Y J1421.1-1120,PointSource,215.2946,-11.3482,,3.07784E-13,,,,
FL8Y J1429.8-0738,PointSource,217.4595,-7.6428,,1.10901E-13,,,,
FL8Y J2234.1-2656,PointSource,338.5403,-26.9403,,6.83497E-13,,,,
FL8Y J2243.4-2544,PointSource,340.8665,-25.7347,,1.8592E-12,,,,
FL8Y J1138.4+4114,PointSource,174.6067,41.2457,,9.00318E-15,,,,
FL8Y J1138.7+4030,PointSource,174.6907,40.5106,,6.41079E-13,,,,
FL8Y J1146.9+3958,PointSource,176.7381,39.9755,,2.9494E-11,,,,
FL8Y J1150.6+4154,PointSource,177.6559,41.9101,,6.50743E-13,,,,
FL8Y J1154.0+4038,PointSource,178.5095,40.6338,,4.44307E-14,,,,
FL8Y J0848.7+0508,PointSource,132.1793,5.14,,4.91263E-16,,,,
FL8Y J0839.7+0104,PointSource,129.9473,1.0823,,1.64171E-12,,,,
FL8Y J0842.4+0252,PointSource,130.6222,2.882,,9.4385E-15,,,,
FL8Y J0845.3+0441,PointSource,131.3465,4.6997,,1.85213E-14,,,,
FL8Y J0849.5+0456,PointSource,132.3822,4.9416,,1.5512E-13,,,,
FL8Y J1223.0+0047,PointSource,185.7662,0.7995,,1.12287E-14,,,,
FL8Y J1229.0+0202,PointSource,187.2706,2.0407,,3.5216E-10,,,,
FL8Y J0601.5-6059,PointSource,90.3803,-60.9873,,7.1774E-14,,,,
FL8Y J0608.0-6029,PointSource,92.0132,-60.4932,,7.60437E-13,,,,
FL8Y J0610.8-6055,PointSource,92.7207,-60.9203,,1.476E-13,,,,
FL8Y J1122.6-6238,PointSource,170.6506,-62.6416,,1.37842E-13,,,,
FL8Y J1127.8-6201,PointSource,171.9561,-62.019,,1.17593E-12,,,,
FL8Y J1133.4-6227,PointSource,173.3596,-62.4625,,3.63644E-13,,,,
FL8Y J1138.0-6215,PointSource,174.5103,-62.258,,1.60468E-12,,,,
FL8Y J1139.2-6247,PointSource,174.8034,-62.7914,,4.25993E-13,,,,
FL8Y J1127.7-6308,PointSource,171.9459,-63.1493,,1.67039E-13,,,,
FL8Y J0750.2+1027,PointSource,117.559,10.4528,,1.50386E-12,,,,
FL8Y J0747.4+0904,PointSource,116.8667,9.0816,,4.30161E-14,,,,
FL8Y J0749.6+1056,PointSource,117.4023,10.9428,,3.92496E-14,,,,
FL8Y J0757.1+0957,PointSource,119.282,9.9526,,1.30948E-12,,,,
FL8Y J0758.1+1134,PointSource,119.5438,11.5675,,9.08365E-14,,,,
FL8Y J0802.0+1006,PointSource,120.5213,10.1147,,3.65087E-14,,,,
FL8Y J2159.5-4750,PointSource,329.8991,-47.8466,,1.66952E-12,,,,
FL8Y J2159.6-4619,PointSource,329.9124,-46.3328,,8.80192E-15,,,,
FL8Y J2203.5-5015,PointSource,330.8914,-50.2576,,6.79293E-12,,,,
FL8Y J2208.2-4509,PointSource,332.0624,-45.1517,,6.13125E-14,,,,
FL8Y J2213.5-4754,PointSource,333.3935,-47.9074,,7.76121E-15,,,,
FL8Y J1216.4-1358,PointSource,184.1176,-13.9734,,2.31346E-14,,,,
FL8Y J1226.8-1329,PointSource,186.7153,-13.4942,,1.94266E-13,,,,
FL8Y J1254.2-2205,PointSource,193.5595,-22.0859,,1.52925E-13,,,,
FL8Y J1258.8-2219,PointSource,194.7182,-22.3323,,5.13678E-12,,,,
FL8Y J1259.1-2311,PointSource,194.776,-23.1895,,9.45347E-14,,,,
FL8Y J1304.2-2412,PointSource,196.052,-24.2101,,8.04636E-14,,,,
FL8Y J1304.8-2108,PointSource,196.2216,-21.1354,,2.052E-13,,,,
FL8Y J1306.7-2149,PointSource,196.694,-21.8171,,1.24164E-13,,,,
FL8Y J1312.4-2156,PointSource,198.1149,-21.9422,,1.09593E-12,,,,
FL8Y J1312.8-2350,PointSource,198.2028,-23.8474,,3.36524E-14,,,,
FL8Y J1902.4-3703,PointSource,285.6047,-37.0629,,2.44126E-13,,,,
FL8Y J1904.5-3722,PointSource,286.1302,-37.3689,,6.44029E-13,,,,
FL8Y J1913.3-3630,PointSource,288.3369,-36.5129,,1.25728E-12,,,,
FL8Y J2222.9+1506,PointSource,335.7327,15.1121,,2.89571E-15,,,,
FL8Y J2232.5+1143,PointSource,338.1475,11.7268,,2.12013E-10,,,,
FL8Y J2232.9+1335,PointSource,338.2321,13.5865,,3.1699E-15,,,,
FL8Y J2234.7+0943,PointSource,338.6914,9.7295,,1.16068E-12,,,,
FL8Y J0958.7+6533,PointSource,149.6921,65.5659,,4.45051E-12,,,,
FL8Y J1006.5+6441,PointSource,151.6384,64.6898,,1.11515E-14,,,,
FL8Y J1019.6+6320,PointSource,154.9153,63.3499,,2.15767E-13,,,,
FL8Y J1027.5+6317,PointSource,156.8932,63.2933,,3.93116E-14,,,,
FL8Y J0957.6-3052,PointSource,149.4081,-30.8711,,7.64435E-13,,,,
FL8Y J1007.6-3333,PointSource,151.9129,-33.5547,,6.86675E-12,,,,
FL8Y J1008.8-2908,PointSource,152.2007,-29.1412,,4.53373E-13,,,,
FL8Y J1008.8-3139,PointSource,152.2057,-31.6641,,1.67077E-13,,,,
FL8Y J1010.2-3119,PointSource,152.5703,-31.3183,,2.02757E-14,,,,
FL8Y J1018.3-3123,PointSource,154.5934,-31.3954,,1.1066E-11,,,,
FL8Y J1024.0-3236,PointSource,156.0116,-32.6087,,2.49003E-12,,,,
FL8Y J1117.5+0217,PointSource,169.3975,2.288,,6.18492E-13,,,,
FL8Y J1121.3-0011,PointSource,170.3462,-0.1875,,1.09159E-14,,,,
FL8Y J1111.2+0138,PointSource,167.8058,1.6437,,2.56946E-14,,,,
FL8Y J2054.9+0015,PointSource,313.7318,0.2587,,7.83418E-15,,,,
FL8Y J2055.4-0020,PointSource,313.8723,-0.3442,,1.52201E-14,,,,
FL8Y J2056.4-0204,PointSource,314.1169,-2.075,,7.87534E-13,,,,
FL8Y J2104.3-0212,PointSource,316.0757,-2.2119,,4.27671E-15,,,,
FL8Y J2104.6+0108,PointSource,316.1555,1.1409,,3.52313E-14,,,,
FL8Y J0414.5+5518,PointSource,63.6458,55.3071,,5.65239E-13,,,,
FL8Y J0426.6+5434,PointSource,66.6613,54.5813,,1.41633E-11,,,,
FL8Y J2023.2-1947,PointSource,305.8164,-19.7887,,5.0903E-13,,,,
FL8Y J2025.2-2232,PointSource,306.3239,-22.5334,,5.7645E-15,,,,
FL8Y J2029.1-1837,PointSource,307.2832,-18.6262,,1.28673E-13,,,,
FL8Y J0440.4+1441,PointSource,70.1148,14.6855,,3.75999E-13,,,,
FL8Y J0441.5+1505,PointSource,70.3915,15.0883,,2.06227E-14,,,,
FL8Y J0453.1+1431,PointSource,73.2874,14.5171,,2.8841E-13,,,,
FL8Y J0429.8+2843,PointSource,67.4562,28.7273,,1.37589E-13,,,,
FL8Y J0433.6+2906,PointSource,68.4101,29.1,,8.71426E-13,,,,
FL8Y J0437.0+2915,PointSource,69.2511,29.2578,,1.39044E-13,,,,
FL8Y J0440.6+2555,PointSource,70.1601,25.9204,,3.25084E-12,,,,
FL8Y J0440.8+2749,PointSource,70.2213,27.8314,,4.08439E-14,,,,
FL8Y J0919.0-0627,PointSource,139.7576,-6.4538,,7.84726E-14,,,,
FL8Y J0922.4-0528,PointSource,140.6167,-5.481,,3.18947E-13,,,,
FL8Y J0004.0+5714,PointSource,1.0177,57.2489,,3.61187E-13,,,,
FL8Y J0014.7+5801,PointSource,3.6774,58.0255,,1.01075E-14,,,,
FL8Y J0014.8+6118,PointSource,3.7223,61.3036,,6.51323E-14,,,,
FL8Y J0015.6+5551,PointSource,3.9054,55.864,,1.63422E-14,,,,
FL8Y J2358.6+6243,PointSource,359.6621,62.7303,,7.33175E-13,,,,
FL8Y J0002.9+6216,PointSource,0.7305,62.2793,,2.16964E-12,,,,
FL8Y J0538.6+0443,PointSource,84.6521,4.7201,,1.35341E-15,,,,
FL8Y J0540.2+0654,PointSource,85.0523,6.9119,,1.08138E-14,,,,
FL8Y J0542.0+0736,PointSource,85.5239,7.6076,,3.25513E-13,,,,
FL8Y J1821.7+6636,PointSource,275.4387,66.6148,,5.28845E-15,,,,
FL8Y J1821.8+6817,PointSource,275.4579,68.2993,,1.90365E-12,,,,
FL8Y J1823.5+6858,PointSource,275.8812,68.972,,2.88244E-13,,,,
FL8Y J1841.8+6811,PointSource,280.4699,68.1931,,4.94398E-13,,,,
FL8Y J1849.2+6705,PointSource,282.3199,67.0929,,9.51841E-12,,,,
FL8Y J1853.9+6715,PointSource,283.476,67.2578,,6.88064E-15,,,,
FL8Y J0143.0-3620,PointSource,25.7544,-36.3499,,1.68653E-12,,,,
FL8Y J0143.4-3157,PointSource,25.8683,-31.9525,,1.52907E-13,,,,
FL8Y J0151.5-3605,PointSource,27.8947,-36.0959,,1.08384E-13,,,,
FL8Y J0617.2+5701,PointSource,94.3152,57.0258,,3.63294E-13,,,,
FL8Y J0631.0+5626,PointSource,97.7581,56.4392,,1.69863E-14,,,,
FL8Y J0633.8+5840,PointSource,98.4684,58.6827,,2.04452E-15,,,,
FL8Y J0638.4+6020,PointSource,99.6193,60.3374,,2.28213E-13,,,,
FL8Y J0640.5+5633,PointSource,100.1455,56.5659,,8.63272E-13,,,,
FL8Y J0644.6+6039,PointSource,101.1683,60.6528,,4.45999E-14,,,,
FL8Y J0635.0-3042,PointSource,98.7611,-30.7019,,1.44376E-12,,,,
FL8Y J0644.6-2852,PointSource,101.1642,-28.8778,,1.42954E-14,,,,
FL8Y J0648.0-3044,PointSource,102.0032,-30.7407,,4.39956E-12,,,,
FL8Y J1908.7+0811,PointSource,287.1772,8.1998,,1.23182E-12,,,,
FL8Y J1909.2+0933,PointSource,287.3188,9.5546,,1.4162E-14,,,,
FL8Y J1910.2+0904,PointSource,287.5535,9.0756,,8.16783E-14,,,,
FL8Y J1911.0+0905,PointSource,287.7639,9.0925,,8.36026E-13,,,,
FL8Y J1911.8+0926,PointSource,287.9524,9.4347,,5.68735E-13,,,,
FL8Y J1913.4+0905,PointSource,288.3645,9.0916,,1.01538E-12,,,,
FL8Y J1912.0+0852,PointSource,288.0029,8.8776,,8.4644E-14,,,,
FL8Y J0751.4-0422,PointSource,117.8579,-4.3667,,5.84317E-14,,,,
FL8Y J0755.9-0516,PointSource,118.9943,-5.2754,,2.80617E-12,,,,
FL8Y J0801.3-0617,PointSource,120.339,-6.2999,,1.52192E-13,,,,
FL8Y J0803.2-0337,PointSource,120.8208,-3.6202,,3.11394E-13,,,,
FL8Y J0804.9-0624,PointSource,121.2311,-6.4083,,2.8006E-14,,,,
FL8Y J0807.1-0540,PointSource,121.7798,-5.6814,,7.64357E-13,,,,
FL8Y J0810.0-0505,PointSource,122.5197,-5.0963,,4.45551E-14,,,,
FL8Y J0552.3+3755,PointSource,88.0755,37.932,,7.30901E-13,,,,
FL8Y J0555.6+3948,PointSource,88.914,39.801,,2.31661E-11,,,,
FL8Y J0601.0+3837,PointSource,90.2713,38.6332,,5.25371E-14,,,,
FL8Y J0620.3+3804,PointSource,95.0809,38.0784,,2.63298E-13,,,,
FL8Y J0605.1+3757,PointSource,91.2829,37.9621,,7.34159E-13,,,,
FL8Y J0622.2+3749,PointSource,95.5635,37.8304,,6.34393E-12,,,,
FL8Y J0409.4+3201,PointSource,62.3653,32.0258,,2.24507E-14,,,,
FL8Y J1756.3+5522,PointSource,269.0765,55.3753,,3.70018E-14,,,,
FL8Y J1806.2+5346,PointSource,271.5618,53.781,,4.48661E-13,,,,
FL8Y J1810.7+5335,PointSource,272.675,53.5957,,4.2005E-14,,,,
FL8Y J0459.4+1921,PointSource,74.8656,19.3557,,2.68244E-15,,,,
FL8Y J0500.6+1904,PointSource,75.1565,19.0682,,3.18931E-15,,,,
FL8Y J0510.0+1800,PointSource,77.5176,18.0136,,5.15726E-12,,,,
FL8Y J0903.5+4058,PointSource,135.897,40.9724,,1.24486E-14,,,,
FL8Y J0904.5+4238,PointSource,136.1437,42.6488,,1.51123E-13,,,,
FL8Y J0910.1+4257,PointSource,137.5403,42.9512,,5.34132E-13,,,,
FL8Y J0912.2+4126,PointSource,138.0568,41.4384,,1.18765E-12,,,,
FL8Y J2244.6+2502,PointSource,341.1542,25.0405,,3.5647E-14,,,,
FL8Y J2255.2+2411,PointSource,343.8222,24.1881,,4.91015E-13,,,,
FL8Y J1717.4-8114,PointSource,259.3738,-81.2393,,5.38106E-14,,,,
FL8Y J1727.9-7932,PointSource,261.9758,-79.5448,,3.95824E-13,,,,
FL8Y J1807.5-8037,PointSource,271.8773,-80.626,,3.54687E-14,,,,
FL8Y J1801.3-7817,PointSource,270.3311,-78.2921,,7.57464E-13,,,,
FL8Y J1807.2+6429,PointSource,271.8013,64.4995,,2.0549E-14,,,,
FL8Y J1803.4+6548,PointSource,270.8595,65.8062,,9.12671E-15,,,,
FL8Y J0833.1-4511e,DiffuseSource,128.2872,-45.1901,0.91,4.16059E-14,,,,
FL8Y J0830.5-4454,PointSource,127.6415,-44.9027,,7.16159E-14,,,,
FL8Y J0835.3-4510,PointSource,128.8374,-45.1779,,1.00678E-09,,,,
FL8Y J0003.1-5248,PointSource,0.7768,-52.8098,,1.73411E-14,,,,
FL8Y J0014.2-5022,PointSource,3.5585,-50.3805,,2.31529E-14,,,,
FL8Y J0021.9-5140,PointSource,5.4989,-51.6709,,1.71707E-13,,,,
FL8Y J2347.8-5107,PointSource,356.9669,-51.1211,,1.66672E-12,,,,
FL8Y J2355.2-5247,PointSource,358.8129,-52.7991,,1.63973E-13,,,,
FL8Y J2357.8-5311,PointSource,359.4636,-53.1964,,7.60668E-13,,,,
FL8Y J0010.0-5012,PointSource,2.5159,-50.2084,,2.14132E-13,,,,
FL8Y J2039.5-5616,PointSource,309.8967,-56.2821,,2.64748E-12,,,,
FL8Y J2040.1-5737,PointSource,310.028,-57.6173,,2.92187E-13,,,,
FL8Y J2042.7-5414,PointSource,310.6937,-54.243,,4.31897E-13,,,,
FL8Y J2046.9-5410,PointSource,311.7301,-54.1679,,6.47999E-15,,,,
FL8Y J2052.2-5533,PointSource,313.0584,-55.5642,,1.69985E-12,,,,
FL8Y J1744.2+0409,PointSource,266.0508,4.1556,,3.38996E-12,,,,
FL8Y J1746.7+0140,PointSource,266.6825,1.6794,,3.2099E-13,,,,
FL8Y J1747.5+0324,PointSource,266.8899,3.4048,,4.08011E-13,,,,
FL8Y J1750.6+0105,PointSource,267.6668,1.0878,,1.34732E-12,,,,
FL8Y J1411.8+5249,PointSource,212.9735,52.8214,,3.65466E-14,,,,
FL8Y J1419.7+5423,PointSource,214.9494,54.3914,,2.62563E-12,,,,
FL8Y J1422.6+5801,PointSource,215.6657,58.0216,,8.46336E-15,,,,
FL8Y J1429.7+5407,PointSource,217.4457,54.1323,,4.82121E-13,,,,
FL8Y J1436.9+5639,PointSource,219.2336,56.651,,8.44283E-14,,,,
FL8Y J1728.3+5013,PointSource,262.0797,50.2269,,2.25979E-13,,,,
FL8Y J1739.5+4955,PointSource,264.8859,49.9297,,1.65838E-12,,,,
FL8Y J1747.2+4937,PointSource,266.803,49.6267,,5.4544E-15,,,,
FL8Y J0340.5-2119,PointSource,55.1455,-21.3208,,8.25499E-13,,,,
FL8Y J0349.8-2103,PointSource,57.4703,-21.0549,,1.55114E-11,,,,
FL8Y J0355.1-1841,PointSource,58.7847,-18.6952,,1.09849E-14,,,,
FL8Y J0401.9-2034,PointSource,60.4977,-20.5695,,6.27313E-13,,,,
FL8Y J0054.3+8626,PointSource,13.576,86.439,,7.78158E-13,,,,
FL8Y J0140.0+8736,PointSource,25.0005,87.6128,,5.81342E-15,,,,
FL8Y J0151.5+8601,PointSource,27.8926,86.0181,,4.62982E-14,,,,
FL8Y J0250.5+8435,PointSource,42.6333,84.5957,,1.24671E-13,,,,
FL8Y J0434.7+8527,PointSource,68.6884,85.4578,,4.37496E-14,,,,
FL8Y J0013.9-1854,PointSource,3.4751,-18.9143,,3.43989E-14,,,,
FL8Y J0022.1-1854,PointSource,5.5301,-18.9092,,2.0707E-13,,,,
FL8Y J0030.2-1647,PointSource,7.5641,-16.799,,1.81155E-14,,,,
FL8Y J0033.5-1921,PointSource,8.3941,-19.3585,,1.14072E-12,,,,
FL8Y J0035.2-1739,PointSource,8.8131,-17.6626,,3.00202E-15,,,,
FL8Y J0920.9+4441,PointSource,140.2313,44.6994,,2.92024E-12,,,,
FL8Y J0922.7+4457,PointSource,140.699,44.9531,,2.9499E-14,,,,
FL8Y J0929.5+4624,PointSource,142.3815,46.4107,,3.70831E-13,,,,
FL8Y J0533.7+5946,PointSource,83.4279,59.7718,,2.16602E-12,,,,
FL8Y J0540.6+5823,PointSource,85.1525,58.3865,,6.25018E-14,,,,
FL8Y J0541.6+5544,PointSource,85.4016,55.7337,,6.51451E-14,,,,
FL8Y J0545.7+6016,PointSource,86.4374,60.2668,,5.09169E-13,,,,
FL8Y J2035.9+4237,PointSource,308.9821,42.6191,,2.68615E-12,,,,
FL8Y J2036.1+4207,PointSource,309.0495,42.1192,,9.36749E-14,,,,
FL8Y J2038.6+4229,PointSource,309.6503,42.4902,,7.23252E-13,,,,
FL8Y J1258.5-3405,PointSource,194.6371,-34.0908,,5.42413E-14,,,,
FL8Y J1259.7-3223,PointSource,194.949,-32.3899,,1.42286E-12,,,,
FL8Y J1316.1-3338,PointSource,199.03,-33.6353,,3.75746E-12,,,,
FL8Y J1302.4-3257,PointSource,195.6201,-32.9649,,9.60961E-13,,,,
FL8Y J1311.7-3430,PointSource,197.9482,-34.5106,,1.61572E-11,,,,
FL8Y J1833.6-2103,PointSource,278.4064,-21.06,,1.05466E-10,,,,
FL8Y J1838.3-2149,PointSource,279.5846,-21.8239,,2.93765E-14,,,,
FL8Y J1843.8-2009,PointSource,280.9537,-20.1526,,3.97229E-14,,,,
FL8Y J1543.6-0245,PointSource,235.9097,-2.7514,,2.99683E-12,,,,
FL8Y J1551.5-0324,PointSource,237.8924,-3.4027,,2.22462E-13,,,,
FL8Y J1554.1-0442,PointSource,238.5256,-4.7048,,7.05768E-13,,,,
FL8Y J1554.0-0257,PointSource,238.5169,-2.954,,1.02717E-12,,,,
FL8Y J2249.6-5945,PointSource,342.4203,-59.7528,,6.47843E-14,,,,
FL8Y J2258.4-5524,PointSource,344.6207,-55.4119,,7.24867E-14,,,,
FL8Y J0800.3+5610,PointSource,120.099,56.1676,,2.7848E-14,,,,
FL8Y J0812.9+5555,PointSource,123.243,55.9232,,3.38271E-14,,,,
FL8Y J0816.4+5739,PointSource,124.1008,57.6616,,6.09881E-13,,,,
FL8Y J0824.8+5552,PointSource,126.2093,55.8753,,2.78836E-12,,,,
FL8Y J0836.9+5833,PointSource,129.233,58.5567,,4.50019E-13,,,,
FL8Y J0814.1-1013,PointSource,123.5495,-10.2182,,2.27246E-13,,,,
FL8Y J0817.8-0934,PointSource,124.4724,-9.5801,,5.19352E-13,,,,
FL8Y J0819.4-0756,PointSource,124.8592,-7.9434,,4.51414E-15,,,,
FL8Y J0827.0-0708,PointSource,126.7632,-7.1486,,1.94921E-14,,,,
FL8Y J0828.8-0745,PointSource,127.2046,-7.751,,2.27026E-13,,,,
FL8Y J0829.6-1140,PointSource,127.4207,-11.6828,,9.45771E-14,,,,
FL8Y J1030.4-3001,PointSource,157.6249,-30.017,,1.18958E-13,,,,
FL8Y J1037.4-2934,PointSource,159.3679,-29.5731,,5.26511E-13,,,,
FL8Y J1037.6-2822,PointSource,159.4199,-28.3832,,1.75775E-12,,,,
FL8Y J1039.1-2848,PointSource,159.7909,-28.8131,,1.30514E-14,,,,
FL8Y J1045.8-2928,PointSource,161.4673,-29.4799,,9.24057E-13,,,,
FL8Y J1034.0-2546,PointSource,158.5064,-25.7822,,2.47788E-13,,,,
FL8Y J1038.2-2425,PointSource,159.5636,-24.4314,,5.26061E-14,,,,
FL8Y J1045.9-2330,PointSource,161.4834,-23.5085,,3.38189E-13,,,,
FL8Y J0903.6+2723,PointSource,135.9036,27.385,,4.20747E-12,,,,
FL8Y J0912.2+2800,PointSource,138.0712,28.0099,,1.70227E-15,,,,
FL8Y J0915.9+2933,PointSource,138.9841,29.5527,,1.12014E-12,,,,
FL8Y J0116.2-6153,PointSource,19.0596,-61.8953,,2.19535E-14,,,,
FL8Y J0118.2-6006,PointSource,19.5633,-60.1116,,2.90863E-14,,,,
FL8Y J0125.9-6303,PointSource,21.49,-63.0589,,6.44801E-14,,,,
FL8Y J0143.7-5846,PointSource,25.9477,-58.7714,,1.80858E-13,,,,
FL8Y J1733.7-2430,PointSource,263.4279,-24.5159,,4.28558E-13,,,,
FL8Y J1737.1-2422,PointSource,264.2753,-24.3713,,7.64379E-14,,,,
FL8Y J1738.0-2503,PointSource,264.5008,-25.0531,,3.0735E-12,,,,
FL8Y J1739.3-2530,PointSource,264.8313,-25.5032,,6.19717E-13,,,,
FL8Y J1741.8-2537,PointSource,265.4564,-25.621,,9.12365E-14,,,,
FL8Y J2241.2+4301,PointSource,340.3158,43.0311,,7.54521E-13,,,,
FL8Y J2241.2+4120,PointSource,340.3063,41.3359,,9.36078E-14,,,,
FL8Y J2244.2+4057,PointSource,341.0562,40.9572,,6.3367E-12,,,,
FL8Y J2247.8+4413,PointSource,341.9743,44.2285,,1.51273E-14,,,,
FL8Y J2252.0+4031,PointSource,343.0122,40.5228,,2.62382E-13,,,,
FL8Y J2300.1+4053,PointSource,345.0324,40.8999,,3.67749E-15,,,,
FL8Y J2252.3+4246,PointSource,343.0919,42.7688,,1.71052E-12,,,,
FL8Y J0142.7-0544,PointSource,25.6786,-5.7339,,6.65536E-14,,,,
FL8Y J1631.1+1045,PointSource,247.7965,10.7578,,1.35164E-12,,,,
FL8Y J1632.2+0854,PointSource,248.0578,8.9115,,1.04411E-13,,,,
FL8Y J1633.8+0701,PointSource,248.4566,7.0301,,8.27751E-14,,,,
FL8Y J1623.4+0857,PointSource,245.8673,8.965,,4.19895E-15,,,,
FL8Y J0505.8-0419,PointSource,76.4602,-4.321,,1.23849E-13,,,,
FL8Y J0506.0-0357,PointSource,76.5145,-3.9623,,5.87786E-14,,,,
FL8Y J0506.2-0616,PointSource,76.5618,-6.2797,,1.46565E-13,,,,
FL8Y J0509.6-0403,PointSource,77.4176,-4.0506,,1.43005E-14,,,,
FL8Y J0516.9-0506,PointSource,79.2409,-5.1105,,2.27026E-12,,,,
FL8Y J1130.5-7801,PointSource,172.6489,-78.0237,,1.03111E-14,,,,
FL8Y J1208.1-7810,PointSource,182.037,-78.1805,,1.53894E-14,,,,
FL8Y J1209.3-7634,PointSource,182.3305,-76.5752,,1.79253E-13,,,,
FL8Y J0127.2-0819,PointSource,21.8058,-8.3321,,4.89443E-13,,,,
FL8Y J0132.0-0957,PointSource,23.0179,-9.9514,,2.138E-12,,,,
FL8Y J0132.7-0804,PointSource,23.1805,-8.0789,,1.88151E-14,,,,
FL8Y J0140.6-0758,PointSource,25.164,-7.9695,,8.19296E-15,,,,
FL8Y J0141.4-0928,PointSource,25.363,-9.4815,,1.66985E-12,,,,
FL8Y J0058.0-3233,PointSource,14.5132,-32.5608,,2.24979E-12,,,,
FL8Y J0059.5-3512,PointSource,14.882,-35.2144,,2.6763E-14,,,,
FL8Y J1151.5-1347,PointSource,177.8828,-13.7916,,6.06695E-14,,,,
FL8Y J1153.3-1106,PointSource,178.3359,-11.102,,2.31978E-13,,,,
FL8Y J1155.2-1111,PointSource,178.8196,-11.1862,,7.21799E-15,,,,
FL8Y J1158.9-1430,PointSource,179.7253,-14.5004,,1.47758E-15,,,,
FL8Y J1200.8-1429,PointSource,180.2122,-14.4903,,7.10774E-15,,,,
FL8Y J1406.1-2508,PointSource,211.5433,-25.1397,,9.80454E-14,,,,
FL8Y J1407.6-3017,PointSource,211.9039,-30.2945,,1.22803E-12,,,,
FL8Y J1408.7-2919,PointSource,212.1857,-29.3319,,3.97851E-12,,,,
FL8Y J1507.3-3711,PointSource,226.841,-37.199,,6.57568E-14,,,,
FL8Y J1513.4-3721,PointSource,228.3566,-37.3654,,2.49025E-14,,,,
