name,type,RA,Dec,Extension,Flux_Density,l,b,x,y
3FGL J2300.0+4053,PointSource,345.0242,40.8929,,1.90E-15,,,,
3FGL J0006.6+4618,PointSource,1.6512,46.3054,,2.56E-13,,,,
3FGL J0008.0+4713,PointSource,2.0166,47.2281,,5.68E-13,,,,
3FGL J0022.7+4651,PointSource,5.6872,46.8528,,2.88E-12,,,,
3FGL J0023.5+4454,PointSource,5.8781,44.9055,,2.47E-12,,,,
3FGL J0032.5+3912,PointSource,8.1464,39.2131,,7.91E-13,,,,
3FGL J0039.1+4330,PointSource,9.7979,43.5016,,4.45E-14,,,,
3FGL J0040.3+4049,PointSource,10.083,40.8178,,4.22E-16,,,,
3FGL J0042.5+4117,PointSource,10.6293,41.2957,,2.41E-12,,,,
3FGL J0048.0+3950,PointSource,12.0068,39.843,,4.29E-14,,,,
3FGL J0049.0+4224,PointSource,12.253,42.413,,8.56E-15,,,,
3FGL J0046.7-8419,PointSource,11.6875,-84.32,,6.90E-12,,,,
3FGL J2108.6-8619,PointSource,317.1631,-86.3176,,3.52E-15,,,,
3FGL J2121.5-8253,PointSource,320.3808,-82.8931,,8.71E-13,,,,
3FGL J2202.4-8339,PointSource,330.6101,-83.656,,6.90E-12,,,,
3FGL J2237.5-8326,PointSource,339.3911,-83.4372,,3.10E-13,,,,
3FGL J2258.1-8248,PointSource,344.5413,-82.8056,,2.12E-13,,,,
3FGL J2337.2-8425,PointSource,354.3135,-84.4224,,2.60E-14,,,,
3FGL J0147.0-5204,PointSource,26.7656,-52.0781,,1.83E-13,,,,
3FGL J0150.5-5447,PointSource,27.6263,-54.7877,,4.40E-14,,,,
3FGL J0157.0-5301,PointSource,29.2511,-53.027,,7.33E-14,,,,
3FGL J0209.4-5229,PointSource,32.3707,-52.4979,,2.13E-13,,,,
3FGL J0210.7-5101,PointSource,32.6972,-51.0282,,5.93E-11,,,,
3FGL J0312.7+2011,PointSource,48.1906,20.1897,,8.54E-15,,,,
3FGL J0318.7+2134,PointSource,49.6887,21.5825,,5.83E-14,,,,
3FGL J0319.8+1847,PointSource,49.9689,18.7868,,1.91E-14,,,,
3FGL J0322.0+2335,PointSource,50.5148,23.5933,,1.49E-13,,,,
3FGL J0325.5+2223,PointSource,51.3995,22.3987,,5.88E-11,,,,
3FGL J0409.8-0358,PointSource,62.4571,-3.9677,,3.03E-13,,,,
3FGL J0412.0+0229,PointSource,63.0244,2.496,,4.40E-13,,,,
3FGL J0416.8+0104,PointSource,64.2226,1.0774,,2.73E-14,,,,
3FGL J0418.0-0251,PointSource,64.5241,-2.8518,,2.37E-12,,,,
3FGL J0423.2-0119,PointSource,65.8247,-1.3321,,3.70E-11,,,,
3FGL J0424.7+0035,PointSource,66.1781,0.5951,,1.52E-12,,,,
3FGL J1041.8+3901,PointSource,160.4508,39.0184,,2.94E-14,,,,
3FGL J1051.4+3941,PointSource,162.8611,39.6923,,1.16E-14,,,,
3FGL J1100.5+4020,PointSource,165.145,40.338,,2.06E-14,,,,
3FGL J1101.5+4106,PointSource,165.3852,41.1081,,1.08E-14,,,,
3FGL J1104.4+3812,PointSource,166.1182,38.2099,,1.77E-11,,,,
3FGL J1109.6+3734,PointSource,167.4166,37.5778,,3.30E-15,,,,
3FGL J1840.1-0412,PointSource,280.0387,-4.2144,,2.35E-12,,,,
3FGL J1843.0-0359c,PointSource,280.7616,-3.9892,,8.59E-13,,,,
3FGL J1843.7-0322,PointSource,280.9282,-3.3772,,1.96E-11,,,,
3FGL J1844.3-0344,PointSource,281.0997,-3.7468,,8.02E-13,,,,
3FGL J1156.7-2250,PointSource,179.1811,-22.8466,,1.78E-14,,,,
3FGL J1159.2-2141,PointSource,179.825,-21.6845,,1.16E-12,,,,
3FGL J1159.3-2226,PointSource,179.8256,-22.4403,,1.95E-12,,,,
3FGL J1207.6-2232,PointSource,181.9204,-22.5404,,1.78E-12,,,,
3FGL J1151.5+0957,PointSource,177.8844,9.9651,,1.19E-13,,,,
3FGL J1158.8+0941,PointSource,179.7191,9.6867,,1.78E-13,,,,
3FGL J1158.9+0818,PointSource,179.7331,8.3131,,1.40E-14,,,,
3FGL J1200.8+1228,PointSource,180.2206,12.4759,,2.41E-13,,,,
3FGL J1204.0+1144,PointSource,181.0122,11.7389,,4.04E-14,,,,
3FGL J1254.1-2203,PointSource,193.5324,-22.0598,,3.29E-13,,,,
3FGL J1258.7-2219,PointSource,194.6942,-22.3297,,1.82E-12,,,,
3FGL J1259.0-2310,PointSource,194.7724,-23.1829,,7.62E-14,,,,
3FGL J1304.2-2411,PointSource,196.0606,-24.1938,,8.52E-14,,,,
3FGL J1304.9-2109,PointSource,196.2458,-21.1575,,5.81E-14,,,,
3FGL J1306.8-2146,PointSource,196.7143,-21.7775,,4.91E-14,,,,
3FGL J1312.5-2155,PointSource,198.1255,-21.9322,,8.72E-13,,,,
3FGL J1324.0-4330e,DiffuseSource,201,-43.5,2.5,1.42E-11,,,,
3FGL J1314.7-4237,PointSource,198.6944,-42.6271,,3.09E-14,,,,
3FGL J1325.4-4301,PointSource,201.3666,-43.0305,,4.21E-11,,,,
3FGL J1334.3-4152,PointSource,203.5874,-41.8685,,8.20E-15,,,,
3FGL J1333.8-4417,PointSource,203.4541,-44.2886,,2.51E-12,,,,
3FGL J1335.2-4056,PointSource,203.8084,-40.9354,,4.42E-12,,,,
3FGL J1518.0-2732,PointSource,229.5203,-27.539,,6.80E-13,,,,
3FGL J1522.6-2730,PointSource,230.662,-27.5082,,1.57E-12,,,,
3FGL J1528.1-2904,PointSource,232.0356,-29.0676,,4.17E-15,,,,
3FGL J1532.0-2618,PointSource,233.0137,-26.3034,,9.65E-14,,,,
3FGL J1539.8-1128,PointSource,234.9579,-11.4788,,5.17E-14,,,,
3FGL J1544.6-1125,PointSource,236.1702,-11.4275,,2.67E-12,,,,
3FGL J1549.7-0658,PointSource,237.4444,-6.9772,,1.08E-13,,,,
3FGL J1720.3-0428,PointSource,260.0963,-4.4727,,2.38E-14,,,,
3FGL J1722.7-0415,PointSource,260.6908,-4.2644,,4.57E-13,,,,
3FGL J1725.0-0513,PointSource,261.2511,-5.2228,,3.37E-14,,,,
3FGL J1727.6-0654,PointSource,261.9135,-6.9128,,1.72E-12,,,,
3FGL J1729.9-0859,PointSource,262.4912,-8.9861,,1.88E-11,,,,
3FGL J1730.6-0357,PointSource,262.6653,-3.9524,,6.65E-13,,,,
3FGL J1748.6+7005,PointSource,267.1691,70.0968,,3.37E-12,,,,
3FGL J1756.9+7032,PointSource,269.2465,70.5495,,2.72E-15,,,,
3FGL J1806.7+6949,PointSource,271.6815,69.8179,,5.62E-12,,,,
3FGL J1821.9+6636,PointSource,275.4771,66.6006,,3.14E-14,,,,
3FGL J1823.4+6857,PointSource,275.8653,68.9508,,6.57E-13,,,,
3FGL J1842.8+6810,PointSource,280.7035,68.1802,,5.19E-13,,,,
3FGL J1849.2+6705,PointSource,282.3241,67.0928,,2.30E-11,,,,
3FGL J1754.3-6424,PointSource,268.5794,-64.4048,,9.83E-13,,,,
3FGL J1803.3-6706,PointSource,270.8433,-67.116,,4.47E-13,,,,
3FGL J1816.0-6407,PointSource,274.0021,-64.1333,,3.17E-12,,,,
3FGL J1831.6-6503,PointSource,277.9186,-65.0656,,1.51E-13,,,,
3FGL J1949.5-1454,PointSource,297.3944,-14.9142,,6.29E-13,,,,
3FGL J1955.0-1605,PointSource,298.7512,-16.0908,,1.22E-13,,,,
3FGL J2001.0-1750,PointSource,300.2589,-17.8451,,3.46E-12,,,,
3FGL J1849.5-0124c,PointSource,282.3965,-1.4132,,1.50E-13,,,,
3FGL J1848.4-0141,PointSource,282.1183,-1.6927,,1.01E-11,,,,
3FGL J1849.4-0057,PointSource,282.3554,-0.9518,,5.73E-13,,,,
3FGL J1850.5-0024,PointSource,282.6321,-0.4049,,1.50E-12,,,,
3FGL J1853.2+0006,PointSource,283.3013,0.1086,,5.81E-12,,,,
3FGL J2016.4-0905,PointSource,304.1023,-9.0836,,3.28E-13,,,,
3FGL J2023.6-1139,PointSource,305.9108,-11.6517,,2.55E-13,,,,
3FGL J2024.4-0848,PointSource,306.1023,-8.8086,,1.55E-14,,,,
3FGL J2025.6-0736,PointSource,306.4222,-7.6013,,5.36E-11,,,,
3FGL J2030.2-0622,PointSource,307.57,-6.3714,,2.92E-12,,,,
3FGL J2039.6-5618,PointSource,309.918,-56.3121,,3.00E-12,,,,
3FGL J2040.0-5734,PointSource,310.007,-57.575,,1.31E-13,,,,
3FGL J2042.3-5416,PointSource,310.5964,-54.2694,,1.03E-12,,,,
3FGL J2051.8-5535,PointSource,312.9691,-55.5954,,1.29E-12,,,,
3FGL J2142.7+1957,PointSource,325.6818,19.9575,,1.30E-14,,,,
3FGL J2143.5+1744,PointSource,325.8957,17.7337,,1.26E-10,,,,
3FGL J2149.6+1915,PointSource,327.4082,19.2559,,2.40E-12,,,,
3FGL J2152.4+1735,PointSource,328.1071,17.5847,,2.81E-14,,,,
3FGL J2156.0+1818,PointSource,329.0142,18.3014,,3.99E-14,,,,
3FGL J2200.2+2139,PointSource,330.0611,21.6537,,1.66E-14,,,,
3FGL J0001.2-0748,PointSource,0.3209,-7.8159,,4.85E-13,,,,
3FGL J0014.3-0455,PointSource,3.5858,-4.9196,,7.25E-13,,,,
3FGL J0017.2-0643,PointSource,4.3049,-6.7237,,1.11E-13,,,,
3FGL J0017.6-0512,PointSource,4.4045,-5.205,,1.74E-12,,,,
3FGL J0132.1-5340,PointSource,23.0448,-53.6735,,1.94E-13,,,,
3FGL J0133.2-5159,PointSource,23.3202,-51.9868,,8.34E-13,,,,
3FGL J0224.1-7941,PointSource,36.0476,-79.6916,,1.73E-13,,,,
3FGL J0244.4-8224,PointSource,41.1126,-82.4137,,2.86E-12,,,,
3FGL J0302.5-7915,PointSource,45.6452,-79.2544,,1.48E-12,,,,
3FGL J0001.4+2120,PointSource,0.3612,21.3379,,2.52E-11,,,,
3FGL J0316.2-6436,PointSource,49.0501,-64.6068,,2.33E-13,,,,
3FGL J0343.3-6443,PointSource,55.8275,-64.7242,,5.31E-13,,,,
3FGL J1330.6+7002,PointSource,202.6685,70.036,,3.84E-14,,,,
3FGL J1338.9+6532,PointSource,204.743,65.542,,1.36E-11,,,,
3FGL J1404.8+6554,PointSource,211.2153,65.9118,,8.13E-14,,,,
3FGL J0442.6-0017,PointSource,70.6617,-0.2989,,3.90E-11,,,,
3FGL J1855.9+0121e,DiffuseSource,283.99,1.355,0.3,2.34E-11,,,,
3FGL J1852.8+0158,PointSource,283.2091,1.9722,,1.41E-11,,,,
3FGL J1857.2+0059,PointSource,284.3095,0.9863,,8.60E-13,,,,
3FGL J1857.8+0129c,PointSource,284.4712,1.4978,,1.22E-13,,,,
3FGL J1857.9+0210,PointSource,284.4902,2.1704,,2.63E-12,,,,
3FGL J1859.6+0102,PointSource,284.9152,1.0354,,1.37E-12,,,,
3FGL J1917.1-3024,PointSource,289.2885,-30.4166,,5.92E-13,,,,
3FGL J1924.8-2914,PointSource,291.2191,-29.2348,,1.67E-11,,,,
3FGL J2321.6+4438,PointSource,350.416,44.634,,2.80E-12,,,,
3FGL J2354.1+4605,PointSource,358.5393,46.0915,,1.57E-12,,,,
3FGL J2302.7+4443,PointSource,345.6847,44.7224,,5.89E-12,,,,
3FGL J0950.1+4554,PointSource,147.5347,45.9035,,7.39E-14,,,,
3FGL J0954.2+4913,PointSource,148.5555,49.2204,,1.09E-15,,,,
3FGL J0957.4+4728,PointSource,149.3693,47.4723,,3.36E-12,,,,
3FGL J1015.0+4925,PointSource,153.7711,49.4326,,3.86E-12,,,,
3FGL J1031.2+5053,PointSource,157.817,50.8873,,6.76E-14,,,,
3FGL J1012.7+4229,PointSource,153.184,42.4937,,1.35E-14,,,,
3FGL J1014.2+4115,PointSource,153.5599,41.2535,,4.50E-13,,,,
3FGL J1023.1+3952,PointSource,155.7788,39.8734,,4.06E-12,,,,
3FGL J1032.7+3735,PointSource,158.1831,37.59,,2.07E-12,,,,
3FGL J1033.2+4116,PointSource,158.3035,41.2763,,3.48E-12,,,,
3FGL J1105.7+4427,PointSource,166.4268,44.4563,,3.29E-13,,,,
3FGL J1120.8+4212,PointSource,170.2095,42.2052,,7.18E-14,,,,
3FGL J1124.9+4932,PointSource,171.2479,49.5438,,1.68E-14,,,,
3FGL J1138.2+4905,PointSource,174.5526,49.0987,,3.98E-12,,,,
3FGL J1153.7-2555,PointSource,178.4301,-25.9298,,2.96E-14,,,,
3FGL J1205.8-2636,PointSource,181.4639,-26.6022,,3.00E-12,,,,
3FGL J1210.1-2742,PointSource,182.5465,-27.7143,,1.87E-12,,,,
3FGL J1213.1-2619,PointSource,183.2997,-26.3248,,1.93E-14,,,,
3FGL J1214.4-2315,PointSource,183.6024,-23.2625,,4.20E-13,,,,
3FGL J1220.0-2502,PointSource,185.0112,-25.0436,,9.66E-14,,,,
3FGL J1223.3-3028,PointSource,185.8427,-30.4707,,1.13E-14,,,,
3FGL J1246.7-2547,PointSource,191.6888,-25.7912,,1.31E-10,,,,
3FGL J1249.1-2808,PointSource,192.293,-28.1436,,1.07E-13,,,,
3FGL J1238.2-1958,PointSource,189.5648,-19.9831,,6.59E-13,,,,
3FGL J1258.6-1800,PointSource,194.6501,-18.0039,,9.18E-12,,,,
3FGL J1238.3-4543,PointSource,189.5948,-45.7238,,1.63E-13,,,,
3FGL J1254.9-4423,PointSource,193.7419,-44.3933,,5.95E-14,,,,
3FGL J1303.7-4619,PointSource,195.9468,-46.3186,,1.16E-12,,,,
3FGL J1304.3-4353,PointSource,196.0965,-43.8995,,6.16E-13,,,,
3FGL J1307.6-4300,PointSource,196.9176,-43.0007,,2.00E-13,,,,
3FGL J1259.8-3749,PointSource,194.9579,-37.8257,,4.24E-13,,,,
3FGL J1306.8-4031,PointSource,196.7246,-40.5328,,6.34E-12,,,,
3FGL J1323.2-3901,PointSource,200.8102,-39.0247,,8.66E-13,,,,
3FGL J1330.0-3818,PointSource,202.5056,-38.3132,,5.49E-12,,,,
3FGL J1925.4+1605,PointSource,291.3535,16.0962,,2.48E-12,,,,
3FGL J1925.4+1727,PointSource,291.3732,17.4632,,3.74E-12,,,,
3FGL J1928.9+1739,PointSource,292.2367,17.6567,,1.40E-12,,,,
3FGL J1931.1+1659,PointSource,292.7789,16.9912,,8.28E-13,,,,
3FGL J1326.2-4651,PointSource,201.5592,-46.8521,,3.89E-12,,,,
3FGL J1326.7-4727,PointSource,201.6951,-47.4646,,1.06E-12,,,,
3FGL J1328.5-4728,PointSource,202.147,-47.4814,,1.13E-14,,,,
3FGL J0533.6-8323,PointSource,83.4106,-83.3847,,1.20E-12,,,,
3FGL J0542.2-8737,PointSource,85.5603,-87.6185,,6.74E-14,,,,
3FGL J1424.3-1753,PointSource,216.0938,-17.886,,1.81E-13,,,,
3FGL J1440.2-1538,PointSource,220.062,-15.6345,,7.52E-13,,,,
3FGL J1446.1-1628,PointSource,221.5269,-16.4718,,4.39E-13,,,,
3FGL J1446.8-1831,PointSource,221.7095,-18.5315,,7.01E-15,,,,
3FGL J1503.7-1540,PointSource,225.9469,-15.6758,,5.30E-14,,,,
3FGL J0429.8+2843,PointSource,67.4523,28.7229,,4.24E-14,,,,
3FGL J0433.6+2905,PointSource,68.4183,29.0905,,1.09E-12,,,,
3FGL J0440.8+2751,PointSource,70.2182,27.8529,,3.11E-14,,,,
3FGL J0456.3+2702,PointSource,74.087,27.0471,,5.05E-12,,,,
3FGL J1350.8+3035,PointSource,207.7045,30.5985,,4.11E-12,,,,
3FGL J1410.4+2821,PointSource,212.6195,28.3557,,4.98E-14,,,,
3FGL J1417.8+2540,PointSource,214.4621,25.6702,,1.18E-13,,,,
3FGL J1422.4+3227,PointSource,215.614,32.452,,8.47E-13,,,,
3FGL J1426.2+3402,PointSource,216.564,34.0441,,4.47E-14,,,,
3FGL J1527.0-3804,PointSource,231.7537,-38.0803,,2.05E-13,,,,
3FGL J1539.2-3324,PointSource,234.8234,-33.4142,,6.40E-13,,,,
3FGL J1542.9+6129,PointSource,235.7383,61.4953,,7.30E-12,,,,
3FGL J1549.0+6309,PointSource,237.2597,63.153,,1.25E-12,,,,
3FGL J1550.4+6027,PointSource,237.6233,60.4619,,2.15E-14,,,,
3FGL J0251.1-1829,PointSource,42.7971,-18.4857,,6.00E-15,,,,
3FGL J0257.8-1216,PointSource,44.4561,-12.2769,,1.18E-12,,,,
3FGL J0301.4-1652,PointSource,45.3713,-16.8687,,1.67E-13,,,,
3FGL J0305.2-1607,PointSource,46.3044,-16.1201,,7.07E-15,,,,
3FGL J0602.2+5314,PointSource,90.562,53.2349,,5.68E-14,,,,
3FGL J0608.6+5328,PointSource,92.1599,53.4832,,6.64E-13,,,,
3FGL J0535.7-0617c,PointSource,83.9349,-6.2905,,1.64E-12,,,,
3FGL J0538.8-0341,PointSource,84.7094,-3.6957,,2.28E-12,,,,
3FGL J0539.2-0536,PointSource,84.8007,-5.6013,,1.17E-11,,,,
3FGL J0542.5-0907c,PointSource,85.6376,-9.1214,,1.19E-11,,,,
3FGL J0557.7-0720,PointSource,89.4499,-7.3403,,3.84E-14,,,,
3FGL J0608.0-0835,PointSource,92.0114,-8.5892,,5.97E-12,,,,
3FGL J1943.8+2518,PointSource,295.9706,25.3031,,8.00E-13,,,,
3FGL J1949.3+2433,PointSource,297.3289,24.565,,2.00E-12,,,,
3FGL J1949.6+2355,PointSource,297.4097,23.925,,1.76E-13,,,,
3FGL J1147.0-3811,PointSource,176.7645,-38.1846,,3.26E-12,,,,
3FGL J1154.0-3243,PointSource,178.5121,-32.723,,5.85E-13,,,,
3FGL J1155.4-3417,PointSource,178.862,-34.2993,,1.63E-15,,,,
3FGL J1203.5-3925,PointSource,180.8817,-39.4254,,6.67E-15,,,,
3FGL J1220.1-3715,PointSource,185.0483,-37.2544,,7.30E-14,,,,
3FGL J1225.4-3448,PointSource,186.3564,-34.807,,4.93E-15,,,,
3FGL J1232.5-3720,PointSource,188.137,-37.3419,,2.29E-14,,,,
3FGL J1613.8+3410,PointSource,243.4554,34.1821,,1.23E-12,,,,
3FGL J1626.1+3512,PointSource,246.5457,35.2152,,5.05E-15,,,,
3FGL J1627.8+3217,PointSource,246.9681,32.2988,,4.06E-13,,,,
3FGL J1650.0+0356,PointSource,252.5136,3.9488,,8.33E-14,,,,
3FGL J1650.8+0830,PointSource,252.7135,8.5141,,6.44E-12,,,,
3FGL J1720.7+0711,PointSource,260.1908,7.1891,,9.15E-13,,,,
3FGL J1727.4+0634,PointSource,261.872,6.5756,,2.90E-12,,,,
3FGL J1728.5+0428,PointSource,262.1453,4.4779,,6.66E-12,,,,
3FGL J1730.5+0023,PointSource,262.6465,0.3971,,2.30E-12,,,,
3FGL J1736.4+0634,PointSource,264.1243,6.5678,,8.96E-12,,,,
3FGL J1714.0+0748,PointSource,258.5036,7.8017,,9.66E-13,,,,
3FGL J0430.2-2508,PointSource,67.552,-25.1374,,2.51E-13,,,,
3FGL J0434.4-2341,PointSource,68.6235,-23.6945,,6.55E-13,,,,
3FGL J0440.3-2500,PointSource,70.0821,-25.0149,,7.60E-15,,,,
3FGL J0447.1-2540,PointSource,71.7949,-25.6757,,1.03E-12,,,,
3FGL J0447.8-2119,PointSource,71.9657,-21.3288,,1.22E-12,,,,
3FGL J0457.0-2324,PointSource,74.2639,-23.412,,2.23E-10,,,,
3FGL J2333.0-5525,PointSource,353.2636,-55.4265,,4.97E-13,,,,
3FGL J2344.9-5647,PointSource,356.2254,-56.7897,,2.80E-12,,,,
3FGL J1733.0-1305,PointSource,263.2559,-13.0858,,3.75E-11,,,,
3FGL J1735.4-1118,PointSource,263.8623,-11.3088,,1.06E-13,,,,
3FGL J1743.9-1310,PointSource,265.9927,-13.1788,,2.10E-13,,,,
3FGL J1744.5-1133,PointSource,266.1339,-11.5536,,1.48E-11,,,,
3FGL J1220.2+7105,PointSource,185.068,71.0927,,2.11E-12,,,,
3FGL J1218.5+6912,PointSource,184.6393,69.2165,,7.66E-12,,,,
3FGL J1954.9-5640,PointSource,298.7433,-56.6756,,2.59E-14,,,,
3FGL J0401.0-5359,PointSource,60.2591,-53.9863,,3.82E-14,,,,
3FGL J0413.6-5334,PointSource,63.401,-53.5809,,1.44E-12,,,,
3FGL J0425.0-5331,PointSource,66.2663,-53.5184,,1.23E-12,,,,
3FGL J2014.4+3606,PointSource,303.6149,36.1091,,4.49E-13,,,,
3FGL J2015.6+3709,PointSource,303.9083,37.1606,,5.26E-12,,,,
3FGL J2017.9+3627,PointSource,304.4847,36.4591,,5.00E-12,,,,
3FGL J2021.1+3651,PointSource,305.2779,36.8612,,1.28E-10,,,,
3FGL J2009.2-1458,PointSource,302.3037,-14.9776,,3.52E-12,,,,
3FGL J2012.1-1643,PointSource,303.0334,-16.7213,,8.66E-12,,,,
3FGL J2015.3-1431,PointSource,303.8495,-14.5315,,7.06E-15,,,,
3FGL J2017.6-1616,PointSource,304.4246,-16.2686,,3.32E-13,,,,
3FGL J1744.3-0353,PointSource,266.0759,-3.8981,,1.68E-13,,,,
3FGL J1745.4-0754,PointSource,266.3518,-7.9004,,5.96E-14,,,,
3FGL J1749.7-0305,PointSource,267.4477,-3.0865,,1.47E-12,,,,
3FGL J1804.5-0850,PointSource,271.1304,-8.8421,,1.65E-11,,,,
3FGL J0946.2+0103,PointSource,146.5726,1.0651,,4.38E-15,,,,
3FGL J0948.8+0021,PointSource,147.223,0.3629,,1.91E-10,,,,
3FGL J2235.3-4835,PointSource,338.8365,-48.5901,,4.21E-12,,,,
3FGL J2236.2-5049,PointSource,339.0569,-50.8279,,1.52E-12,,,,
3FGL J2246.7-5205,PointSource,341.6791,-52.0889,,2.84E-15,,,,
3FGL J2241.6-5237,PointSource,340.4182,-52.6228,,6.19E-12,,,,
3FGL J0112.8+3207,PointSource,18.21,32.127,,1.75E-11,,,,
3FGL J0122.8+3423,PointSource,20.7229,34.391,,5.39E-15,,,,
3FGL J0127.6+4851,PointSource,21.9245,48.8613,,4.22E-13,,,,
3FGL J0137.0+4752,PointSource,24.2569,47.8764,,3.02E-11,,,,
3FGL J0148.3+5200,PointSource,27.0854,52.0099,,2.30E-14,,,,
3FGL J0149.6+4846,PointSource,27.4211,48.7693,,1.05E-12,,,,
3FGL J0154.1+4642,PointSource,28.535,46.702,,7.14E-13,,,,
3FGL J0146.4-6746,PointSource,26.6193,-67.7678,,4.20E-13,,,,
3FGL J0200.9-6635,PointSource,30.2447,-66.5914,,2.86E-13,,,,
3FGL J0208.0-6838,PointSource,32.0248,-68.6476,,4.90E-13,,,,
3FGL J0216.1-7016,PointSource,34.0419,-70.2733,,1.10E-12,,,,
3FGL J0217.0-6635,PointSource,34.2595,-66.5919,,1.43E-13,,,,
3FGL J0154.0+0824,PointSource,28.5104,8.4096,,3.61E-13,,,,
3FGL J0159.4+1046,PointSource,29.8618,10.7807,,3.00E-13,,,,
3FGL J0202.3+0851,PointSource,30.5916,8.8584,,5.07E-14,,,,
3FGL J0203.6+1148,PointSource,30.9169,11.8028,,2.09E-12,,,,
3FGL J0205.0+1510,PointSource,31.2595,15.1798,,3.60E-12,,,,
3FGL J0211.2+1051,PointSource,32.817,10.8578,,1.60E-11,,,,
3FGL J0204.2+2420,PointSource,31.0615,24.3438,,1.07E-14,,,,
3FGL J0213.0+2245,PointSource,33.2654,22.7647,,4.06E-13,,,,
3FGL J0219.0+2440,PointSource,34.7679,24.6791,,1.75E-14,,,,
3FGL J0221.2+2518,PointSource,35.3203,25.3056,,2.95E-14,,,,
3FGL J2028.6+4110e,DiffuseSource,307.17,41.17,3,,,,,
3FGL J2026.8+4003,PointSource,306.7161,40.0526,,2.00E-11,,,,
3FGL J2028.5+4040c,PointSource,307.1349,40.677,,1.02E-13,,,,
3FGL J2032.5+4032,PointSource,308.1253,40.5349,,1.85E-11,,,,
3FGL J2032.2+4126,PointSource,308.0598,41.4469,,1.16E-11,,,,
3FGL J0214.7-5823,PointSource,33.6916,-58.3878,,9.18E-13,,,,
3FGL J0228.3-5545,PointSource,37.0784,-55.7618,,4.06E-12,,,,
3FGL J0230.6-5757,PointSource,37.6712,-57.9566,,3.21E-15,,,,
3FGL J0236.7-6136,PointSource,39.1955,-61.6004,,5.90E-12,,,,
3FGL J0244.8-5818,PointSource,41.2078,-58.3163,,1.34E-14,,,,
3FGL J0251.5-5959,PointSource,42.8822,-59.9868,,2.36E-13,,,,
3FGL J0217.2+0837,PointSource,34.3249,8.618,,9.22E-13,,,,
3FGL J0226.3+0941,PointSource,36.58,9.6843,,4.04E-13,,,,
3FGL J0232.6+0646,PointSource,38.1631,6.7717,,3.69E-12,,,,
3FGL J0312.7+0133,PointSource,48.1936,1.5607,,1.48E-12,,,,
3FGL J0318.1+0252,PointSource,49.5362,2.8695,,7.32E-13,,,,
3FGL J0326.2+0225,PointSource,51.5554,2.4178,,1.68E-13,,,,
3FGL J0330.6+0437,PointSource,52.6652,4.6256,,3.85E-13,,,,
3FGL J0333.6+0233,PointSource,53.4123,2.5635,,5.34E-14,,,,
3FGL J0438.8-4519,PointSource,69.7025,-45.3222,,2.11E-12,,,,
3FGL J0449.4-4350,PointSource,72.3618,-43.8364,,5.45E-12,,,,
3FGL J0455.7-4617,PointSource,73.9447,-46.2845,,1.71E-11,,,,
3FGL J0437.2-4713,PointSource,69.3054,-47.2279,,1.17E-11,,,,
3FGL J0529.8-7242,PointSource,82.4531,-72.7156,,1.02E-12,,,,
3FGL J0537.0-7113,PointSource,84.2537,-71.2207,,4.13E-13,,,,
3FGL J0601.2-7036,PointSource,90.3132,-70.6086,,2.20E-11,,,,
3FGL J0514.6-4406,PointSource,78.6746,-44.1133,,4.67E-12,,,,
3FGL J0515.3-4557,PointSource,78.8313,-45.9544,,2.72E-13,,,,
3FGL J0519.2-4542,PointSource,79.8087,-45.7073,,2.37E-13,,,,
3FGL J0525.3-4558,PointSource,81.3315,-45.9696,,8.79E-14,,,,
3FGL J0507.1-6102,PointSource,76.7803,-61.05,,5.83E-12,,,,
3FGL J0509.7-6418,PointSource,77.4388,-64.3055,,5.10E-14,,,,
3FGL J0516.7-6207,PointSource,79.1889,-62.1211,,2.69E-12,,,,
3FGL J0525.6-6013,PointSource,81.4151,-60.2325,,3.08E-14,,,,
3FGL J0529.2-5917,PointSource,82.3004,-59.2994,,2.08E-13,,,,
3FGL J0526.6-6825e,DiffuseSource,81.65,-68.42,1.87,1.83E-10,,,,
3FGL J0524.5-6937,PointSource,81.1278,-69.6294,,3.44E-15,,,,
3FGL J0525.2-6614,PointSource,81.324,-66.2436,,7.84E-14,,,,
3FGL J0535.3-6559,PointSource,83.8283,-65.9973,,1.61E-13,,,,
3FGL J0553.5-2036,PointSource,88.3825,-20.6006,,1.71E-13,,,,
3FGL J0600.4-1934,PointSource,90.1183,-19.5733,,1.77E-12,,,,
3FGL J0608.2-2306,PointSource,92.0642,-23.1095,,1.24E-13,,,,
3FGL J0609.7-1841,PointSource,92.4261,-18.6933,,6.36E-13,,,,
3FGL J0617.6-1717,PointSource,94.4084,-17.2978,,1.39E-13,,,,
3FGL J0610.2-2059,PointSource,92.5541,-20.9908,,1.80E-12,,,,
3FGL J0615.4-3116,PointSource,93.8614,-31.2715,,5.58E-13,,,,
3FGL J0627.0-3529,PointSource,96.7727,-35.4893,,2.50E-13,,,,
3FGL J0614.1-3329,PointSource,93.5368,-33.4949,,2.01E-11,,,,
3FGL J2036.8+4234c,PointSource,309.222,42.5681,,1.52E-13,,,,
3FGL J2037.4+4132c,PointSource,309.3539,41.534,,9.67E-14,,,,
3FGL J2038.4+4212,PointSource,309.6248,42.2085,,2.32E-12,,,,
3FGL J2039.4+4111,PointSource,309.854,41.1982,,9.84E-12,,,,
