shapeid,ID,MARE_NAME,Perimtr_km,Area_km
345.1.ring343,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring344,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring345,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring346,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring347,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring348,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring349,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring350,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring351,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring352,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring353,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring354,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring355,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring356,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring357,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring358,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring359,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring360,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring361,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring362,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring363,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring364,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring365,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring366,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring367,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring368,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring369,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring370,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring371,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring372,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring373,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring374,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring375,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring376,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring377,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring378,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring379,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring380,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring381,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring382,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring383,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring384,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring385,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring386,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring387,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring388,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring389,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring390,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring391,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring392,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring393,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring394,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring395,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring396,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring397,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring398,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring399,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring400,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring401,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring402,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring403,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring404,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring405,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring406,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring407,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring408,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring409,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring410,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring411,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring412,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring413,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring414,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring415,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring416,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring417,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring418,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring419,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring420,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring421,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring422,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring423,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring424,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring425,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring426,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring427,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring428,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring429,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring430,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring431,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring432,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring433,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring434,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring435,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring436,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring437,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring438,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring439,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring440,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring441,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring442,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring443,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring444,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring445,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring446,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring447,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring448,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring449,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring450,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring451,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring452,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring453,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring454,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring455,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring456,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring457,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring458,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring459,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring460,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring461,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring462,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring463,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring464,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring465,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring466,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring467,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring468,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring469,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring470,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring471,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring472,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring473,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring474,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring475,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring476,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring477,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring478,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring479,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring480,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring481,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring482,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring483,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring484,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring485,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring486,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring487,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring488,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring489,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring490,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring491,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring492,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring493,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring494,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring495,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring496,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring497,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring498,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring499,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring500,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring501,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring502,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring503,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring504,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring505,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring506,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring507,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring508,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring509,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring510,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring511,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring512,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring513,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring514,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring515,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring516,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring517,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring518,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring519,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring520,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring521,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring522,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring523,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring524,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring525,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring526,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring527,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring528,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring529,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring530,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring531,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring532,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring533,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring534,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring535,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring536,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring537,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring538,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring539,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring540,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring541,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring542,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring543,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring544,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring545,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring546,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring547,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring548,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring549,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring550,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring551,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring552,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring553,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring554,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring555,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring556,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring557,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring558,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring559,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring560,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring561,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring562,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring563,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring564,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring565,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring566,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring567,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring568,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring569,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring570,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring571,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring572,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring573,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring574,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring575,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring576,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring577,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring578,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring579,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring580,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring581,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring582,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring583,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring584,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring585,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring586,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring587,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring588,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring589,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring590,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring591,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring592,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring593,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring594,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring595,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring596,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring597,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring598,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring599,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring600,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring601,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring602,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring603,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring604,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring605,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring606,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring607,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring608,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring609,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring610,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring611,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring612,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring613,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring614,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring615,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring616,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring617,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring618,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring619,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring620,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring621,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring622,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring623,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring624,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring625,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring626,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring627,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring628,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring629,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring630,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring631,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring632,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring633,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring634,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring635,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring636,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring637,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring638,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring639,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring640,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring641,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring642,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring643,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring644,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring645,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring646,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring647,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring648,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring649,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring650,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring651,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring652,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring653,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring654,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring655,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring656,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring657,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring658,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring659,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring660,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring661,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring662,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring663,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring664,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring665,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring666,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring667,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring668,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring669,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring670,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring671,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring672,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring673,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring674,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring675,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring676,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring677,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring678,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring679,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring680,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring681,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring682,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring683,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring684,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring685,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring686,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring687,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring688,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring689,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring690,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring691,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring692,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring693,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring694,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring695,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring696,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring697,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring698,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring699,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring700,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring701,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring702,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring703,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring704,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring705,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring706,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring707,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring708,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring709,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring710,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring711,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring712,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring713,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring714,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring715,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring716,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring717,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring718,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring719,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring720,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring721,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring722,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring723,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring724,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring725,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring726,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring727,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring728,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring729,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring730,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring731,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring732,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring733,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring734,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring735,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring736,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring737,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring738,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring739,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring740,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring741,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring742,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring743,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring744,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring745,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring746,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring747,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring748,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring749,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring750,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring751,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring752,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring753,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring754,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring755,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring756,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring757,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring758,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring759,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring760,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring761,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring762,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring763,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring764,7,Oceanus Procellarum,60535.26207,1776162.272
345.1.ring765,7,Oceanus Procellarum,60535.26207,1776162.272
