name,RA,Dec,l,b,x,y
2FAV?J1219+71.0,184.975,71.08333333,,,,
2FAV?J0709+22.7,107.3,22.71666667,,,,
2FAV?J0406-13.3,61.575,-13.31666667,,,,
2FAV?J1001+29.1,150.4,29.18333333,,,,
2FAV?J1702+76.8,255.575,76.8,,,,
2FAV?J0002+75.0,0.7,75.03333333,,,,
2FAV?J1132+27.7,173.15,27.71666667,,,,
2FAV?J2050-26.5,312.525,-26.5,,,,
2FAV?J0505+64.0,76.425,64.06666667,,,,
2FAV?J0230+40.6,37.7,40.61666667,,,,
2FAV?J0521+21.2,80.425,21.21666667,,,,
2FAV?J0017-05.1,4.475,-5.15,,,,
2FAV?J1628+77.0,247.2,77.1,,,,
2FAV?J2325+31.4,351.325,31.43333333,,,,
2FAV?J2024-32.8,306.2,-32.83333333,,,,
2FAV?J1102+11.9,165.7,11.96666667,,,,
2FAV?J0711-38.9,107.8,-38.96666667,,,,
2FAV?J0748+23.9,117.125,23.96666667,,,,
2FAV?J2052-55.5,313.05,-55.53333333,,,,
2FAV?J0025-48.1,6.425,-48.1,,,,
2FAV?J1018-31.4,154.55,-31.45,,,,
2FAV?J2023+20.7,305.9,20.73333333,,,,
2FAV?J0922-39.9,140.65,-39.98333333,,,,
2FAV?J2005-23.1,301.475,-23.18333333,,,,
2FAV?J2111+37.6,317.825,37.66666667,,,,
2FAV?J0439-00.1,69.975,-0.116666667,,,,
2FAV?J1503-64.4,225.775,-64.43333333,,,,
2FAV?J0228-55.7,37.05,-55.73333333,,,,
2FAV?J0050-04.9,12.75,-4.966666667,,,,
2FAV?J1302+24.5,195.7,24.56666667,,,,
2FAV?J2022+76.2,305.725,76.21666667,,,,
2FAV?J1425-41.6,216.3,-41.63333333,,,,
2FAV?J1723-77.2,260.925,-77.23333333,,,,
2FAV?J2010+35.7,302.55,35.73333333,,,,
2FAV?J1841-55.7,280.3,-55.73333333,,,,
2FAV?J1443+25.0,221,25.03333333,,,,
2FAV?J1829-58.2,277.3,-58.23333333,,,,
2FAV?J1354-59.1,208.625,-59.18333333,,,,
2FAV?J0738+17.7,114.55,17.7,,,,
2FAV?J0042-01.7,10.55,-1.733333333,,,,
2FAV?J1622-11.0,245.5,-11.06666667,,,,
2FAV?J0932-85.5,143.125,-85.58333333,,,,
2FAV?J1751+29.3,267.9,29.33333333,,,,
2FAV?J0359+50.9,59.975,50.95,,,,
2FAV?J1015+49.4,153.8,49.41666667,,,,
2FAV?J2101-08.7,315.275,-8.783333333,,,,
2FAV?J0259+07.7,44.825,7.783333333,,,,
2FAV?J0858-58.8,134.675,-58.81666667,,,,
2FAV?J1423+37.6,215.75,37.61666667,,,,
2FAV?J1419-08.6,214.85,-8.6,,,,
2FAV?J1955+51.5,298.775,51.51666667,,,,
2FAV?J1824+43.1,276,43.13333333,,,,
2FAV?J1027+74.5,156.9,74.5,,,,
2FAV?J1941-62.1,295.35,-62.2,,,,
2FAV?J0641-03.3,100.475,-3.316666667,,,,
2FAV?J2158-30.2,329.675,-30.23333333,,,,
2FAV?J1506+37.5,226.55,37.51666667,,,,
2FAV?J0132-52.0,23.225,-52,,,,
2FAV?J1023+00.6,155.925,0.666666667,,,,
2FAV?J1302-63.7,195.7,-63.75,,,,
2FAV?J2322-64.6,350.525,-64.63333333,,,,
2FAV?J0205+32.2,31.325,32.26666667,,,,
2FAV?J1147-38.2,176.8,-38.21666667,,,,
2FAV?J0239+04.3,39.975,4.316666667,,,,
2FAV?J1432-17.9,218.2,-17.98333333,,,,
2FAV?J0536-34.0,84.15,-34.05,,,,
2FAV?J1626-29.8,246.55,-29.86666667,,,,
2FAV?J1728+50.2,262.1,50.21666667,,,,
2FAV?J2219+18.1,334.825,18.11666667,,,,
2FAV?J0941-13.6,145.25,-13.61666667,,,,
2FAV?J1337-13.0,204.45,-13.08333333,,,,
2FAV?J1653+39.7,253.475,39.73333333,,,,
2FAV?J1514-09.8,228.725,-9.833333333,,,,
2FAV?J0453-28.1,73.25,-28.1,,,,
2FAV?J1912-08.0,288.025,-8.033333333,,,,
2FAV?J1903-67.7,285.8,-67.76666667,,,,
2FAV?J1727+45.5,261.9,45.53333333,,,,
2FAV?J0702-19.8,105.7,-19.81666667,,,,
2FAV?J1441+06.5,220.45,6.533333333,,,,
2FAV?J1039+03.8,159.9,3.866666667,,,,
2FAV?J2243+20.2,340.975,20.28333333,,,,
2FAV?J0616-40.2,94.225,-40.21666667,,,,
2FAV?J0615-42.3,93.9,-42.31666667,,,,
2FAV?J0045+21.4,11.35,21.48333333,,,,
2FAV?J1945-40.1,296.35,-40.13333333,,,,
2FAV?J0750+79.1,117.65,79.13333333,,,,
2FAV?J1509-29.0,227.375,-29.08333333,,,,
2FAV?J1440-15.5,220.025,-15.53333333,,,,
2FAV?J0729+61.6,112.3,61.63333333,,,,
2FAV?J0315-10.5,49,-10.56666667,,,,
2FAV?J1534+01.5,233.725,1.516666667,,,,
2FAV?J1230+25.2,187.55,25.28333333,,,,
2FAV?J0932+53.1,143.15,53.11666667,,,,
2FAV?J1912-12.3,288.15,-12.36666667,,,,
2FAV?J2017-37.8,304.375,-37.86666667,,,,
2FAV?J0132-16.9,23.175,-16.91666667,,,,
2FAV?J1309+35.7,197.3,35.76666667,,,,
2FAV?J2301-01.9,345.325,-1.933333333,,,,
2FAV?J0433+05.4,68.275,5.45,,,,
2FAV?J1801+44.0,270.45,44.06666667,,,,
2FAV?J0741-45.4,115.3,-45.43333333,,,,
2FAV?J0607+47.7,91.825,47.7,,,,
2FAV?J0905-57.6,136.35,-57.68333333,,,,
2FAV?J0749-51.5,117.475,-51.55,,,,
2FAV?J0733+05.0,113.4,5.016666667,,,,
2FAV?J0648-17.7,102.05,-17.78333333,,,,
2FAV?J0719-35.0,110,-35.08333333,,,,
2FAV?J0304+68.3,46.175,68.36666667,,,,
2FAV?J0102+04.2,15.7,4.266666667,,,,
2FAV?J0622-26.0,95.6,-26.03333333,,,,
2FAV?J0407-38.4,61.75,-38.46666667,,,,
2FAV?J1424-68.1,216.075,-68.13333333,,,,
2FAV?J1152-08.6,178.2,-8.633333333,,,,
2FAV?J0401-20.5,60.45,-20.56666667,,,,
2FAV?J2000+65.1,300.075,65.15,,,,
2FAV?J1610+24.3,242.725,24.33333333,,,,
2FAV?J0912+41.4,138.05,41.43333333,,,,
2FAV?J1254-71.6,193.75,-71.66666667,,,,
2FAV?J2025-65.0,306.35,-65.03333333,,,,
2FAV?J0920+45.9,140.05,45.96666667,,,,
2FAV?J1023+39.8,155.8,39.81666667,,,,
2FAV?J1037-28.3,159.45,-28.36666667,,,,
2FAV?J1925+12.4,291.45,12.48333333,,,,
2FAV?J1437+37.2,219.425,37.26666667,,,,
2FAV?J0900-12.8,135.2,-12.83333333,,,,
2FAV?J0811+01.7,122.8,1.766666667,,,,
2FAV?J1322-09.6,200.675,-9.616666667,,,,
2FAV?J2158-15.2,329.575,-15.26666667,,,,
2FAV?J1305-50.1,196.375,-50.11666667,,,,
2FAV?J0051-06.6,12.85,-6.633333333,,,,
2FAV?J1233+01.8,188.45,1.833333333,,,,
2FAV?J2029-06.1,307.35,-6.1,,,,
2FAV?J0529+13.3,82.375,13.38333333,,,,
2FAV?J0047+22.5,11.9,22.55,,,,
2FAV?J0904-35.2,136.225,-35.23333333,,,,
2FAV?J0826+56.3,126.55,56.31666667,,,,
2FAV?J2032+40.9,308.175,40.96666667,,,,
2FAV?J2109+35.5,317.275,35.58333333,,,,
2FAV?J2325-36.0,351.375,-36.06666667,,,,
2FAV?J0240+61.4,40.2,61.43333333,,,,
2FAV?J0257-12.1,44.35,-12.15,,,,
2FAV?J0342+38.9,55.525,38.95,,,,
2FAV?J1716+68.9,259.1,68.93333333,,,,
2FAV?J1619-77.2,244.8,-77.28333333,,,,
2FAV?J0748+44.8,117.15,44.81666667,,,,
2FAV?J1113+34.8,168.3,34.81666667,,,,
2FAV?J1350+00.3,207.525,0.333333333,,,,
2FAV?J1919-45.7,289.8,-45.76666667,,,,
2FAV?J1347-37.8,206.975,-37.83333333,,,,
2FAV?J1118-04.2,169.575,-4.266666667,,,,
2FAV?J0727+21.9,111.8,21.93333333,,,,
2FAV?J0539-28.8,84.9,-28.8,,,,
2FAV?J0336+32.2,54.15,32.28333333,,,,
2FAV?J1332+27.6,203.225,27.66666667,,,,
2FAV?J1346+07.1,206.525,7.133333333,,,,
2FAV?J1953-11.5,298.325,-11.53333333,,,,
2FAV?J0809+53.8,122.425,53.85,,,,
2FAV?J0519-43.0,79.9,-43.06666667,,,,
2FAV?J0826-32.3,126.525,-32.31666667,,,,
2FAV?J1634+38.9,248.75,38.98333333,,,,
2FAV?J2201+42.8,330.375,42.86666667,,,,
2FAV?J0427-38.9,66.75,-38.96666667,,,,
2FAV?J1644+63.4,251.125,63.48333333,,,,
2FAV?J0634-22.5,98.675,-22.51666667,,,,
2FAV?J1124+08.9,171.05,8.983333333,,,,
2FAV?J2301-27.4,345.3,-27.43333333,,,,
2FAV?J0701-66.1,105.3,-66.15,,,,
2FAV?J0043+23.3,11,23.33333333,,,,
2FAV?J0028+06.9,7.2,6.933333333,,,,
2FAV?J1331+29.4,202.8,29.43333333,,,,
2FAV?J2056-11.5,314.125,-11.51666667,,,,
2FAV?J0419+38.2,64.875,38.23333333,,,,
2FAV?J1027+09.6,156.9,9.65,,,,
2FAV?J0720+03.6,110.05,3.633333333,,,,
2FAV?J1420+54.5,215.1,54.5,,,,
2FAV?J0421-06.7,65.475,-6.783333333,,,,
2FAV?J0059-56.8,14.9,-56.88333333,,,,
2FAV?J0231-47.9,37.75,-47.98333333,,,,
2FAV?J1153+40.4,178.5,40.48333333,,,,
2FAV?J2141-18.1,325.35,-18.11666667,,,,
2FAV?J2009-25.4,302.5,-25.48333333,,,,
2FAV?J1017+35.7,154.475,35.75,,,,
2FAV?J0922+38.7,140.575,38.71666667,,,,
2FAV?J1732+15.2,263.2,15.21666667,,,,
2FAV?J2042+09.0,310.65,9.016666667,,,,
2FAV?J1138+80.1,174.7,80.16666667,,,,
2FAV?J1355-82.8,208.825,-82.86666667,,,,
2FAV?J1706-70.0,256.7,-70.01666667,,,,
2FAV?J1514-71.4,228.575,-71.48333333,,,,
2FAV?J0243+52.0,40.8,52.01666667,,,,
2FAV?J1141+39.4,175.3,39.48333333,,,,
2FAV?J0609-60.3,92.3,-60.33333333,,,,
2FAV?J0709-02.9,107.45,-2.966666667,,,,
2FAV?J1824-13.0,276.05,-13.03333333,,,,
2FAV?J1007-33.4,151.9,-33.43333333,,,,
2FAV?J1021+23.6,155.275,23.61666667,,,,
2FAV?J0001+20.6,0.4,20.65,,,,
2FAV?J1202-05.2,180.625,-5.266666667,,,,
2FAV?J2350-06.1f,357.575,-6.183333333,,,,
2FAV?J0933+02.6f,143.35,2.633333333,,,,
2FAV?J1721-10.1f,260.375,-10.13333333,,,,
2FAV?J2229+03.3f,337.375,3.366666667,,,,
